whisper-sync|2026-05-06T19:03:55Z|2026-05-08T19:33:12Z|Rust CLI/crate bridging Murmurer ambient whisper protocol to PLATO room infrastructure — short, ambient, fire-and-forget fleet messages.|Makefile|false|false
cocapn-ai-pages|2026-05-03T00:57:25Z|2026-05-08T19:32:56Z|GitHub Pages for cocapn.ai|HTML|false|false
actualization-harbor|2026-04-20T06:56:13Z|2026-05-08T11:58:13Z|Actualization Harbor|Python|false|false
beacon-protocol|2026-04-20T06:43:44Z|2026-05-08T11:56:02Z|Fleet discovery and registry — Ship Protocol Layer 5|Python|false|false
hexgrid-gen|2026-05-08T05:33:03Z|2026-05-08T10:37:30Z|Code generator for Eisenstein hex grid lookup tables|Rust|false|false
arm-neon-eisenstein-bench|2026-05-08T07:23:03Z|2026-05-08T10:37:29Z|ARM NEON benchmarks and SIMD analysis for Eisenstein integer arithmetic|Rust|false|false
eisenstein-wasm|2026-05-08T07:06:15Z|2026-05-08T10:37:26Z|Eisenstein integer arithmetic for WebAssembly — exact hex grid operations in the browser|Rust|false|false
eisenstein-bench|2026-05-08T05:31:01Z|2026-05-08T10:34:33Z|CLI benchmark suite for Eisenstein hexagonal arithmetic|Rust|false|false
ds4|2026-05-08T11:50:14Z|2026-05-08T08:17:03Z|DeepSeek 4 Flash local inference engine for Metal|C|true|false
flux-roundtable|2026-04-13T01:09:01Z|2026-05-08T04:39:41Z|Multi-agent role-play roundtable and reverse-ideation system|Python|false|false
spreadsheet-moment-proto|2026-03-14T21:20:47Z|2026-05-08T04:39:39Z|Visual documentation for the SuperInstance AI spreadsheet system - Making complex AI concepts accessible through visualization|TypeScript|false|false
CRDT_Research|2026-03-13T07:29:06Z|2026-05-08T04:39:36Z|CRDT-Based Intra-Chip Communication for AI Workloads|Python|false|false
equilibrium-tokens|2026-01-08T09:26:09Z|2026-05-08T04:39:35Z|Smart contracts for the Equilibrium token standard.|Rust|false|false
amplify-fishingtool|2025-08-12T21:39:20Z|2026-05-08T04:39:33Z|a system for commercial fisherman. more coming soon|TypeScript|false|false
activelog-claude|2025-08-19T18:59:36Z|2026-05-08T04:39:29Z|Activity Log plugin for Claude.|Python|false|false
businesslog-app|2026-01-10T01:26:24Z|2026-05-08T04:39:25Z|App for tracking business operations.|Python|false|false
Privacy-First-Analytics|2026-01-08T07:38:55Z|2026-05-08T04:39:23Z|Analytics platform focused on data privacy protection|TypeScript|false|false
fleet-containers|2026-04-13T01:20:49Z|2026-05-08T04:39:20Z|Docker-based agent containerization for the FLUX Fleet|Python|false|false
Bayesian-Multi-Armed-Bandits|2026-01-08T09:20:23Z|2026-05-08T04:39:17Z|Library for Bayesian multi-armed bandits.|TypeScript|false|false
Automatic-Type-Safe-IndexedDB|2026-01-08T09:35:11Z|2026-05-08T04:39:16Z|Type-safe wrapper for IndexedDB.|TypeScript|false|false
activelog-backend|2026-01-10T05:38:09Z|2026-05-08T04:39:14Z|Backend service for activity logging.|PowerShell|false|false
hardware-capability-profiler|2026-01-08T07:33:25Z|2026-05-08T04:39:11Z|Profiler to analyze hardware capabilities and performance.|TypeScript|false|false
Hardware-Aware-Flagging|2026-01-08T09:15:52Z|2026-05-08T04:39:10Z|System for flagging issues based on hardware characteristics.|TypeScript|false|false
eveng1_python_sdk|2026-01-10T03:58:23Z|2026-05-08T04:39:08Z|Python SDK for interacting with the EvenG1 platform.|Python|false|false
SwarmOrchestration|2026-01-01T16:39:28Z|2026-05-08T04:39:06Z|Orchestration framework for managing multi-agent systems.|TypeScript|false|false
flux-isa-authority|2026-04-12T07:39:40Z|2026-05-08T04:38:55Z|ISA governance layer — opcode conflict arbitration, version negotiation, canonical authority for FLUX VM implementations|Python|false|false
flux-knowledge-federation|2026-04-11T23:25:05Z|2026-05-08T04:38:52Z|Federated knowledge layer for cross-agent learning — query and contribute to shared expertise without reading full personallogs|Python|false|false
flux-llama|2026-04-10T16:39:49Z|2026-05-08T04:38:50Z|FLUX × llama.cpp — Multi-agent bytecode-driven LLM token sampling with swarm voting.|C|false|false
flux-skill-dsl|2026-04-12T08:32:32Z|2026-05-08T04:38:46Z|Skill Definition Language — formal type-safe skill definitions, composition, dependency management for agent capabilities|Python|false|false
flux-runtime-wasm|2026-04-12T15:26:30Z|2026-05-08T04:38:44Z|FLUX VM WebAssembly target — browser-based agent bytecode execution with ISA v3 support|TypeScript|false|false
secret-manager|2026-01-10T01:30:09Z|2026-05-08T04:38:40Z|Secure service for storing and managing credentials|Rust|false|false
z-agent-bootcamp|2026-04-12T01:17:45Z|2026-05-08T04:38:39Z|🤖 Clone. Run. You are fleet. Onboarding for Z agents.|Python|false|false
multibot|2026-01-10T01:29:16Z|2026-05-08T04:38:37Z|Multi-platform bot for automated tasks and interactions|Python|false|false
I-know-kung-fu|2026-03-27T18:52:03Z|2026-05-08T04:38:36Z|Skill injection for AI agents. Load what you need.|Python|false|false
project1|2026-01-10T01:29:27Z|2026-05-08T04:38:34Z|Placeholder project repository|TypeScript|false|false
MakerLog|2026-01-01T18:44:55Z|2026-05-08T04:38:31Z|Maker/hacker project log — build tracking, parts inventory, notes|TypeScript|false|false
autogen|2026-01-10T01:26:10Z|2026-05-08T04:38:30Z|Automated code generation pipeline for agent-built applications|Python|false|false
distributed-lock|2026-01-10T01:03:26Z|2026-05-08T04:38:28Z|Distributed lock implementation for coordinating access to shared resources|Rust|false|false
deployment-automator|2026-01-10T00:59:57Z|2026-05-08T04:38:27Z|Automated deployment pipeline with CI/CD integration, rollback, and zero-downtime deployments|Go|false|false
monitoring-system|2026-01-10T00:58:09Z|2026-05-08T04:38:25Z|Comprehensive monitoring system with metrics, alerts, and dashboards|Rust|false|false
log-aggregator|2026-01-10T00:58:08Z|2026-05-08T04:38:24Z|Centralized log aggregation and analysis service for distributed systems|Go|false|false
flux-visualizer|2026-04-11T14:11:47Z|2026-05-08T04:38:22Z|Visualization tools for FLUX fleet bytecode execution traces and system topology|Python|false|false
flux-lcar-scheduler|2026-04-13T00:52:09Z|2026-05-08T04:38:21Z|LCAR cartridge scheduler for FLUX fleet workload distribution and orchestration|Python|false|false
